"term","Mike_Count"
"over the past two days",3
"over the past two years",3
"over the years it has",3
"over to the challenge blog",3
"parable of the prodigal son",3
"part of the reason i",3
"part of who i am",3
"pass up the opportunity to",3
"past few weeks i have",3
"peek at one of the",3
"people in the world who",3
"people of the united states",3
"people the sanctity and truth",3
"picked up a copy of",3
"place in the refrigerator for",3
"place on top of the",3
"planted by streams of water",3
"play a key role in",3
"played a role in the",3
"please dont call me to",3
"please dont hesitate to contact",3
"please for the love of",3
"please leave me a comment",3
"please let me know what",3
"please please please follow me",3
"please take a moment and",3
"please take time to read",3
"plenty of time to get",3
"point of view and the",3
"point of view of the",3
"pointed out that it was",3
"post i mentioned that i",3
"posted by justin the claw",3
"praying man but if youre",3
"pretty good idea of what",3
"pretty much the same as",3
"prevention and control of influenza",3
"prime minister datuk seri najib",3
"probably going to be the",3
"probably one of the best",3
"proc rate deals damage times",3
"progress of science said no",3
"proud of the fact that",3
"put aside the fact that",3
"put in the time and",3
"putting them to good use",3
"question is how do you",3
"questions feel free to contact",3
"quick to point out that",3
"quite a bit of the",3
"quite a few of the",3
"quite a few of them",3
"quite a while to get",3
"read over and over again",3
"really dont know what to",3
"really like the idea of",3
"really looking forward to getting",3
"really looking forward to it",3
"really want to go to",3
"received an email from a",3
"recommendations of the advisory committee",3
"refused to give up on",3
"regular session of the assembly",3
"remember a time when i",3
"remember the first time i",3
"reminded me so much of",3
"reminds me i need to",3
"remove from oven and cool",3
"rest of the world is",3
"right even if it is",3
"right in the heart of",3
"rock and roll hall of",3
"round we had to say",3
"row ch turn sc in",3
"runnerup in the grade one",3
"salt and pepper in a",3
"sampling in the beer department",3
"sanctity and truth of the",3
"say i do not know",3
"say what you will about",3
"say yes to the dress",3
"seconds chance to not get",3
"see if i could find",3
"see if there is a",3
"see what was going on",3
"seems to be a pretty",3
"seems to be the most",3
"seems to be the only",3
"seen in a long time",3
"sent a letter to the",3
"serves as a reminder of",3
"several years ago i was",3
"shape the dough into a",3
"share your ideas in the",3
"shared with the rest of",3
"she did a great job",3
"she is one of my",3
"she is the author of",3
"she looked at me and",3
"she looked at me like",3
"she looks at me and",3
"she told me she was",3
"she was going to do",3
"she went on to say",3
"show me new ways to",3
"show you how to make",3
"side of the road and",3
"since i was years old",3
"sits in the middle of",3
"snow white and the huntsman",3
"so back to the point",3
"so easy to make and",3
"so from now on i",3
"so glad to have you",3
"so happy to be able",3
"so happy to be there",3
"so i am trying to",3
"so i came up with",3
"so i can go to",3
"so i can take the",3
"so i decided that i",3
"so i decided to go",3
"so i decided to use",3
"so i didnt have to",3
"so i dont think i",3
"so i dont want to",3
"so i gave him a",3
"so i got to see",3
"so i have to say",3
"so i really wanted to",3
"so i thought id pop",3
"so i thought id share",3
"so i wanted to give",3
"so i was a little",3
"so i was able to",3
"so i was unable to",3
"so i wasnt able to",3
"so i went for a",3
"so i went with the",3
"so if you dont have",3
"so im going to try",3
"so im just trying to",3
"so imagine my surprise when",3
"so in the end i",3
"so it will be a",3
"so its going to be",3
"so lets take a look",3
"so many of you are",3
"so much for your support",3
"so much going on in",3
"so much i want to",3
"so much so that it",3
"so much to do and",3
"so much to look forward",3
"so on and so forth",3
"so proud of him and",3
"so sad to see them",3
"so thankful for all of",3
"so that at the end",3
"so that they can be",3
"so that you can be",3
"so that you can move",3
"so that you may be",3
"so thats a good thing",3
"so there will be a",3
"so this is what i",3
"so when i saw this",3
"so you can imagine how",3
"so you can imagine the",3
"so you can see what",3
"so you dont have to",3
"some days i feel like",3
"some of my favorite people",3
"some of the characters and",3
"some of the most amazing",3
"some of the most beautiful",3
"some of the most important",3
"some of the other things",3
"some of the things we",3
"some of the words and",3
"some or all of the",3
"someone who doesnt have a",3
"something had to be done",3
"something to look forward to",3
"sometime in the next few",3
"sometime in the next week",3
"soon as i saw it",3
"spend quite a bit of",3
"spend the rest of the",3
"spending a lot of time",3
"spending time with my family",3
"spends a lot of time",3
"spent a good part of",3
"spent most of the time",3
"spent quite a lot of",3
"spent so much time in",3
"spent the better part of",3
"spite of the fact that",3
"stand the test of time",3
"standards when it comes to",3
"standing in the middle of",3
"standing on the other side",3
"stands out in my mind",3
"state of the union address",3
"step back and look at",3
"stepped over my goal of",3
"still have a long way",3
"still plenty of time to",3
"still time to join in",3
"stir fry for a short",3
"stir in the flour and",3
"stopping by and hope you",3
"straight in the eye and",3
"strange as it may seem",3
"stuck out like a sore",3
"studies at the university of",3
"subregional nationstate and civil administration",3
"such a way as to",3
"such thing as too much",3
"supreme integration of its three",3
"sure enough there was a",3
"sure there will be some",3
"sure to leave a comment",3
"sure to let me know",3
"take a break from the",3
"take a look at a",3
"take a look at it",3
"take a look at this",3
"take a look at what",3
"take a look back at",3
"take a moment to read",3
"take a picture of the",3
"take a quick look at",3
"take a turn for the",3
"take care of your body",3
"take it out of the",3
"take my word for it",3
"take no for an answer",3
"take some getting used to",3
"take the time to listen",3
"take the time to share",3
"talk him out of it",3
"tea time terrific top three",3
"tell him how much i",3
"tell it like it is",3
"tell us a little about",3
"tell you that i am",3
"tell you that i have",3
"tell you that you are",3
"tell you the truth i",3
"telling her what to do",3
"tens of millions of dollars",3
"th day of the nd",3
"thank all of you for",3
"thank you all for the",3
"thank you for following me",3
"thank you for making me",3
"thank you for reading this",3
"thank you to all the",3
"thanks as always for your",3
"thanks for checking us out",3
"thanks for following me on",3
"thanks for spreading the word",3
"thanks for stopping by my",3
"thanks for the follow back",3
"thanks to everyone who entered",3
"that a few years ago",3
"that being said i am",3
"that big of a deal",3
"that by the end of",3
"that can be found in",3
"that can be found on",3
"that comes to mind is",3
"that does not mean that",3
"that everything will be okay",3
"that go along with it",3
"that he doesnt want to",3
"that he was ready to",3
"that he wasnt going to",3
"that i am a very",3
"that i am not going",3
"that i am one of",3
"that i came up with",3
"that i can do it",3
"that i can think of",3
"that i cant wait to",3
"that i did not know",3
"that i dont know how",3
"that i dont know if",3
"that i dont know what",3
"that i dont need to",3
"that i had planned to",3
"that i had to make",3
"that i have a job",3
"that i have not been",3
"that i just had to",3
"that i might as well",3
"that i need to be",3
"that i still have a",3
"that i think about it",3
"that i used to make",3
"that i want to do",3
"that i want to remember",3
"that i wanted to be",3
"that i wasnt going to",3
"that i will always be",3
"that i will be in",3
"that i will never forget",3
"that i will use to",3
"that i would love to",3
"that if we were to",3
"that im going to have",3
"that in and of itself",3
"that is exactly what i",3
"that is made up of",3
"that is one thing that",3
"that is what i am",3
"that is what i did",3
"that is why i am",3
"that is why so many",3
"that it is easier to",3
"that it is easy to",3
"that it is hard to",3
"that it is impossible for",3
"that it is not a",3
"that it was a bit",3
"that it was going to",3
"that it was the first",3
"that it was the lord",3
"that means i have to",3
"that most of the people",3
"that no ones going to",3
"that one of the most",3
"that one of the reasons",3
"that reminded me of the",3
"that she is going to",3
"that should not have been",3
"that sounds like a good",3
"that the best way to",3
"that the majority of the",3
"that there are people out",3
"that there had been a",3
"that there will be a",3
"that there will be no",3
"that they are able to",3
"that they are going to",3
"that they are willing to",3
"that they can be a",3
"that they dont have to",3
"that they were trying to",3
"that thing that makes you",3
"that this is going to",3
"that this is not a",3
"that this is one of",3
"that this is the first",3
"that time in my life",3
"that time of the year",3
"that time of year again",3
"that time of year when",3
"that was going to happen",3
"that was the beginning of",3
"that was the first time",3
"that we are going to",3
"that we would have to",3
"that were going to be",3
"that will have to wait",3
"that would make me very",3
"that you are able to",3
"that you are no longer",3
"that you can make a",3
"that you can use to",3
"that you have a problem",3
"that you have the right",3
"that you have to be",3
"that you have to make",3
"that you may not have",3
"that you need to be",3
"that you will be able",3
"that you would like to",3
"thats how i feel about",3
"thats just how it is",3
"thats not what i want",3
"thats what im talking about",3
"the advisory committee on immunization",3
"the back of a pickup",3
"the back of his hand",3
"the back of the card",3
"the back of the head",3
"the bad and the ugly",3
"the beginning of the story",3
"the beginning of the week",3
"the beginning of this year",3
"the being in the center",3
"the benefit of the doubt",3
"the best day of the",3
"the best exotic marigold hotel",3
"the best i can do",3
"the best i could do",3
"the best interest of the",3
"the best is yet to",3
"the best movies ever made",3
"the best place to get",3
"the best thing you can",3
"the best way to go",3
"the best way to learn",3
"the best way to make",3
"the best you can be",3
"the better part of a",3
"the bible tells us that",3
"the birdhouse roof as embellishments",3
"the blood of the lamb",3
"the blues hall of fame",3
"the body of the brush",3
"the book and author at",3
"the bottom of the ocean",3
"the bottom of the page",3
"the bowl of a food",3
"the cake comes out clean",3
"the cake out of the",3
"the cards i made for",3
"the center of the cake",3
"the center of the city",3
"the challenge is to create",3
"the challenge is to use",3
"the change you want to",3
"the city and the city",3
"the comings and goings of",3
"the congress of the philippines",3
"the constitution of the united",3
"the convening of the congress",3
"the corner of the house",3
"the couch to k program",3
"the crap out of me",3
"the cricket new zealand australia",3
"the crme de la crme",3
"the crux of the matter",3
"the death of one of",3
"the devil and his angels",3
"the dignity of the human",3
"the doctor told me i",3
"the door in the morning",3
"the dragons of the cuyahoga",3
"the early hours of the",3
"the early part of the",3
"the east coast of the",3
"the edge of my seat",3
"the edges with tim holtz",3
"the elephant in the room",3
"the embassy of god church",3
"the end i decided to",3
"the end i had to",3
"the end of the afternoon",3
"the end of the cold",3
"the end of the game",3
"the end of the meal",3
"the end of the post",3
"the end of the service",3
"the end of the summer",3
"the end of the video",3
"the end of the weekend",3
"the ends of the earth",3
"the enemys buffs time between",3
"the eyes of the world",3
"the fact that i found",3
"the fact that i wont",3
"the fact that its not",3
"the fact that not only",3
"the fact that there were",3
"the fact that you can",3
"the ferrari f challenge arcade",3
"the final day of the",3
"the first book in the",3
"the first chapter of the",3
"the first day of school",3
"the first thing i thought",3
"the first thing that comes",3
"the first three months of",3
"the first time and it",3
"the first time i am",3
"the first time i feel",3
"the first time i made",3
"the first time i read",3
"the first time i saw",3
"the first time in history",3
"the first time in many",3
"the first time since the",3
"the first time this weekend",3
"the first time this year",3
"the first time when i",3
"the firstborn of all creation",3
"the flour mixture and mix",3
"the forest of hands and",3
"the frame of mind to",3
"the front of the stage",3
"the funny thing is that",3
"the future belongs to those",3
"the gift of the holy",3
"the good thing is that",3
"the grade one john smiths",3
"the guinness book of records",3
"the guy in front of",3
"the happiest place on earth",3
"the hardest things ive ever",3
"the height of a man",3
"the hell out of my",3
"the history of the world",3
"the icing on the cake",3
"the idea of being able",3
"the kings of the earth",3
"the koran would now be",3
"the last day of the",3
"the last few days i",3
"the last few weeks i",3
"the last part of the",3
"the last thing i wanted",3
"the last thing you want",3
"the last time that i",3
"the last two or three",3
"the last year or so",3
"the late s early s",3
"the latter part of the",3
"the least of which is",3
"the left side of the",3
"the legend of sleepy hollow",3
"the light at the end",3
"the light of the world",3
"the lives of so many",3
"the luck of the irish",3
"the main focus of the",3
"the main reason for the",3
"the man who pulled the",3
"the master of the house",3
"the mere mention of the",3
"the middle east and north",3
"the middle of it all",3
"the middle of the lake",3
"the middle of the school",3
"the mixture is light in",3
"the more i look at",3
"the morning of the wedding",3
"the most important part of",3
"the most powerful man in",3
"the most wonderful time of",3
"the muslim population of the",3
"the name of the company",3
"the name of the father",3
"the new york times reported",3
"the news of the world",3
"the next couple of hours",3
"the next day at the",3
"the next day or two",3
"the next one will be",3
"the next part of the",3
"the next thing i know",3
"the next two weeks to",3
"the northern part of the",3
"the number of times i",3
"the odds are good that",3
"the one that got away",3
"the one with the white",3
"the only good thing about",3
"the only one of the",3
"the only one who thought",3
"the only one with a",3
"the only ones who are",3
"the only thing i want",3
"the only thing that is",3
"the opening day of the",3
"the opportunity to go to",3
"the opportunity to work with",3
"the opposite end of the",3
"the original recipe called for",3
"the other day i thought",3
"the other hand i have",3
"the other members of the",3
"the other side of it",3
"the outskirts of the city",3
"the owner of the house",3
"the pages of the book",3
"the palm of your hand",3
"the parable of the prodigal",3
"the passage of time and",3
"the past few years and",3
"the patterned paper is from",3
"the picture on the right",3
"the point of it all",3
"the power of the internet",3
"the price of a pint",3
"the process of creating a",3
"the progress of science said",3
"the quarter ending on mar",3
"the rear of the car",3
"the reason is that the",3
"the red white and blue",3
"the rest of her life",3
"the rest of my body",3
"the rest of my family",3
"the rest of our lives",3
"the rest of the afternoon",3
"the rest of the dt",3
"the rest of the film",3
"the rest of the girls",3
"the rest of the night",3
"the rest of this week",3
"the rest of us to",3
"the rest of your weekend",3
"the right frame of mind",3
"the right hand of god",3
"the rule of law and",3
"the rule of law is",3
"the s s and s",3
"the same could be said",3
"the same day of the",3
"the same manner as the",3
"the same side of the",3
"the same size as my",3
"the same time i dont",3
"the same time it is",3
"the same way i do",3
"the sanctity and truth of",3
"the second book in the",3
"the second coming of jesus",3
"the sides of the pan",3
"the size and shape of",3
"the skills they needed to",3
"the sorts of things that",3
"the start of a new",3
"the start of the th",3
"the start of the year",3
"the state of israel as",3
"the state of the union",3
"the stations of the cross",3
"the stop online piracy act",3
"the story over and over",3
"the supreme integration of its",3
"the surface of the earth",3
"the tail end of the",3
"the th be with you",3
"the th day of the",3
"the things i love about",3
"the three of us were",3
"the time and energy to",3
"the time of year when",3
"the time to do it",3
"the time to listen to",3
"the time you read this",3
"the top of a mountain",3
"the top of my blog",3
"the top of the cake",3
"the top of the hill",3
"the top of the page",3
"the top of this page",3
"the trials and tribulations of",3
"the true meaning of the",3
"the truth and the life",3
"the truth of gods word",3
"the turn of the century",3
"the uninterrupted open highest form",3
"the united states in the",3
"the universe is trying to",3
"the university of hong kong",3
"the use of force and",3
"the value of all the",3
"the very beginning of the",3
"the very first time i",3
"the voices in my head",3
"the wall street journal and",3
"the way i like them",3
"the way to the bank",3
"the weather is supposed to",3
"the whole point of the",3
"the whole time we were",3
"the winner will be drawn",3
"the word became flesh and",3
"the word of god in",3
"the words of the lord",3
"the world as well as",3
"the world through the eyes",3
"the world to me and",3
"the world where would it",3
"the worst part of all",3
"the year of the dragon",3
"their own presence there is",3
"them from time to time",3
"then i remembered that i",3
"then it was time to",3
"then of course theres the",3
"then we would have to",3
"there are a bunch of",3
"there are a variety of",3
"there are all kinds of",3
"there are far too many",3
"there are going to be",3
"there are people who are",3
"there are plenty of other",3
"there are several ways to",3
"there are so many more",3
"there are so many that",3
"there are so many ways",3
"there are some perks to",3
"there are some things that",3
"there are still a few",3
"there are still many who",3
"there are still so many",3
"there are times when i",3
"there are two kinds of",3
"there can be no doubt",3
"there for you when you",3
"there have been a lot",3
"there i was in the",3
"there is a better way",3
"there is a difference in",3
"there is a great deal",3
"there is a lot more",3
"there is a lot to",3
"there is a very real",3
"there is going to be",3
"there is little to no",3
"there is more than one",3
"there is no escape from",3
"there is no evidence of",3
"there is no known physics",3
"there is no other way",3
"there is no right or",3
"there is no way i",3
"there is nothing in the",3
"there is so much going",3
"there is so much information",3
"there is so much that",3
"there is someone here tonight",3
"there is something about the",3
"there is something special about",3
"there is something to be",3
"there is such a thing",3
"there may be some truth",3
"there on the corner of",3
"there please save me superman",3
"there seems to be no",3
"there such a thing as",3
"there used to be a",3
"there was a long line",3
"there was a lot more",3
"there was a sense of",3
"there were a bunch of",3
"there were a number of",3
"there were nuts in the",3
"there were times when i",3
"there will be a lot",3
"there will be a new",3
"there you have it my",3
"there you have it the",3
"theres something to be said",3
"these are a few of",3
"these are the books that",3
"these are the ones that",3
"these are the words of",3
"they are going to be",3
"they are more likely to",3
"they are not going to",3
"they are willing to work",3
"they dont need to be",3
"they dont want to be",3
"they each have their own",3
"they have a lot of",3
"they should be able to",3
"they want to go to",3
"they want to make sure",3
"they want you to be",3
"they were going to be",3
"they were supposed to be",3
"thine own self be true",3
"thing i wanted to do",3
"thing to keep in mind",3
"thing you can do is",3
"things are going to happen",3
"things come to those who",3
"things i hate about you",3
"things i need to do",3
"things to say about it",3
"think about it this way",3
"think about things that are",3
"think it is time to",3
"think its fair to say",3
"think of a way to",3
"think of all the people",3
"think of all the things",3
"think of this as a",3
"think that in order to",3
"think this is a good",3
"think this will be a",3
"think we can all agree",3
"this because it is a",3
"this card in the following",3
"this doesnt have to be",3
"this has to be done",3
"this has to do with",3
"this is a book that",3
"this is a great book",3
"this is a great time",3
"this is a parody of",3
"this is a story about",3
"this is a very important",3
"this is a very simple",3
"this is an example of",3
"this is by far the",3
"this is followed by a",3
"this is how god made",3
"this is how it will",3
"this is how the world",3
"this is just a quick",3
"this is my last post",3
"this is not a good",3
"this is not going to",3
"this is not the first",3
"this is not the kind",3
"this is one of them",3
"this is only the second",3
"this is probably the most",3
"this is so much fun",3
"this is something that i",3
"this is the first year",3
"this is the one i",3
"this is the only way",3
"this is the reason i",3
"this is the third time",3
"this is the time when",3
"this is what i ended",3
"this may be due to",3
"this may be the first",3
"this time im going to",3
"this time of year but",3
"this time of year when",3
"this was a bit of",3
"this was one of my",3
"this week was to use",3
"this will be a good",3
"this will be my last",3
"this world you will have",3
"this would be a great",3
"this would have been a",3
"this year for the first",3
"this year i will be",3
"this year it has been",3
"those of us who have",3
"those of us who love",3
"those of you that are",3
"those of you who havent",3
"those of you who may",3
"those of you who missed",3
"those of you who want",3
"those who are interested in",3
"those who are willing to",3
"those who believe in the",3
"though it may not be",3
"thought he was going to",3
"thought id give it a",3
"thought it was a good",3
"thought it would make a",3
"thought of it that way",3
"thought she was going to",3
"thought that it would be",3
"thought this would be a",3
"three fundamentals for of and",3
"thrown in for good measure",3
"time for me to go",3
"time in a long time",3
"time of the year when",3
"time of with nike gps",3
"time of year when i",3
"time to deal with the",3
"time to get back into",3
"time to get used to",3
"time to keep up with",3
"time to start thinking about",3
"time to take a break",3
"time together as a family",3
"tired of being told that",3
"to a boil over high",3
"to a circumcised people the",3
"to a simmer over medium",3
"to accept the fact that",3
"to add a bit of",3
"to all of our new",3
"to all of you that",3
"to any of those questions",3
"to anyone who has had",3
"to anyone who wants to",3
"to bake for another minutes",3
"to be a little bit",3
"to be a person who",3
"to be able to find",3
"to be able to handle",3
"to be able to have",3
"to be able to live",3
"to be able to look",3
"to be able to share",3
"to be able to take",3
"to be able to talk",3
"to be able to walk",3
"to be able to write",3
"to be as large as",3
"to be back in my",3
"to be back on the",3
"to be doing right now",3
"to be eligible for the",3
"to be entered to win",3
"to be honest i thought",3
"to be honest i wasnt",3
"to be honest im not",3
"to be in front of",3
"to be in the kitchen",3
"to be married to a",3
"to be on the road",3
"to be on the safe",3
"to be one of my",3
"to be out for the",3
"to be part of our",3
"to be part of that",3
"to be taken care of",3
"to be the best you",3
"to be the kind of",3
"to be the last one",3
"to be the most popular",3
"to become a follower of",3
"to cancel the enemys buffs",3
"to celebrate the end of",3
"to check out the new",3
"to climb out of the",3
"to count the number of",3
"to deal damage after an",3
"to determine whether or not",3
"to do a better job",3
"to do a bunch of",3
"to do before i die",3
"to do is leave a",3
"to do is make a",3
"to do it for you",3
"to do it in a",3
"to do just that and",3
"to do my best to",3
"to do so on a",3
"to do so would be",3
"to do the job for",3
"to do the same for",3
"to do the work of",3
"to do when i was",3
"to do with each other",3
"to do with my life",3
"to each other by the",3
"to end up with a",3
"to enjoy the rest of",3
"to feel a sense of",3
"to figure out a way",3
"to find out if it",3
"to find out what was",3
"to gain a better understanding",3
"to get a copy of",3
"to get a feel for",3
"to get a hold of",3
"to get a lot of",3
"to get a sense of",3
"to get back in the",3
"to get her interested in",3
"to get her to stop",3
"to get in touch with",3
"to get into the industry",3
"to get involved with the",3
"to get it all done",3
"to get my head around",3
"to get on with the",3
"to get out of there",3
"to get out of this",3
"to get rid of a",3
"to get rid of it",3
"to get some work done",3
"to get the look i",3
"to get the rest of",3
"to get their hands on",3
"to get them to do",3
"to get to know me",3
"to get to know the",3
"to give it a little",3
"to give them a try",3
"to go ahead with the",3
"to go along with it",3
"to go back in time",3
"to go down to the",3
"to go out and buy",3
"to go out for a",3
"to go out into the",3
"to go to the big",3
"to go up to the",3
"to gods glory in christ",3
"to have a conversation with",3
"to have a couple of",3
"to have a few more",3
"to have a list of",3
"to have a little fun",3
"to have a pretty good",3
"to have a second child",3
"to have a successful career",3
"to have an impact on",3
"to have one of the",3
"to have some sort of",3
"to have the patience to",3
"to have to figure out",3
"to hear what you have",3
"to help spread the word",3
"to hold on to the",3
"to join in with us",3
"to keep in mind is",3
"to know the answer to",3
"to know what happened to",3
"to know what it is",3
"to learn a lot about",3
"to learn how to do",3
"to learn the hard way",3
"to let me know how",3
"to let me know that",3
"to let you all know",3
"to live a normal life",3
"to live in a country",3
"to live in a world",3
"to live the life of",3
"to look at pictures of",3
"to look forward to when",3
"to look more and more",3
"to make a card for",3
"to make a trip to",3
"to make it out of",3
"to make one of my",3
"to make room for the",3
"to make sense out of",3
"to make sure i have",3
"to make sure that your",3
"to make sure they dont",3
"to make sure you know",3
"to make the right choice",3
"to make the world a",3
"to make up for lost",3
"to me and asked me",3
"to me and i am",3
"to me or anyone else",3
"to me that he was",3
"to me there is no",3
"to not get knocked back",3
"to one of my favorite",3
"to one of the best",3
"to one of the many",3
"to pay attention to the",3
"to play a part in",3
"to play along with our",3
"to put a smile on",3
"to put faces to names",3
"to put it in the",3
"to put it out there",3
"to raise funds for the",3
"to realize that i was",3
"to refer to them as",3
"to remind me that i",3
"to remind myself that i",3
"to save us from our",3
"to say i dont think",3
"to say thank you for",3
"to say that i was",3
"to see all of this",3
"to see how much they",3
"to see if anyone was",3
"to see if there was",3
"to see if they had",3
"to see if they were",3
"to see it in the",3
"to see one of the",3
"to see so many of",3
"to see that i was",3
"to see what all the",3
"to see what the rest",3
"to see what they had",3
"to see what was going",3
"to see what would happen",3
"to see your take on",3
"to share a bit of",3
"to share some of my",3
"to sit at the computer",3
"to sit down and write",3
"to sit down at the",3
"to sleep on the floor",3
"to some of you but",3
"to spend time in the",3
"to spend time with my",3
"to stand out from the",3
"to stay out of the",3
"to step out of the",3
"to take a bunch of",3
"to take a photo and",3
"to take a step back",3
"to take a trip to",3
"to take advantage of a",3
"to take advantage of it",3
"to take away from the",3
"to take care of them",3
"to take full advantage of",3
"to take it all in",3
"to take on the world",3
"to take to the streets",3
"to talk to her and",3
"to tell you about a",3
"to tell you about my",3
"to tell you about the",3
"to the best of my",3
"to the birdhouse roof as",3
"to the centre of the",3
"to the challenge blog and",3
"to the conclusion that i",3
"to the end of this",3
"to the fact that it",3
"to the fact that its",3
"to the level of the",3
"to the man in the",3
"to the needs of others",3
"to the point of this",3
"to the point that i",3
"to the power of the",3
"to the secretary of state",3
"to the title of this",3
"to thine own self be",3
"to think about it and",3
"to think about what i",3
"to think of all the",3
"to think of it as",3
"to think that i am",3
"to try and get a",3
"to try something new and",3
"to try to figure out",3
"to use a lot of",3
"to use it as an",3
"to use some of the",3
"to wake up in the",3
"to walk around with a",3
"to wish you a happy",3
"to write a positive review",3
"today im going to share",3
"today is the day that",3
"today is the last day",3
"told from the perspective of",3
"told me i have a",3
"told me i would be",3
"told me that he had",3
"told me that i needed",3
"told me that she had",3
"too late for me to",3
"took a little trip to",3
"took it upon himself to",3
"top and bottom of the",3
"towards the end of last",3
"transfer the dough to a",3
"tried for the first time",3
"trip to the grocery store",3
"truth is that it is",3
"truth of the revelation of",3
"try my best to make",3
"try really hard not to",3
"try to figure out how",3
"trying to figure out a",3
"trying to get back into",3
"trying to get into the",3
"trying to get rid of",3
"trying to make is that",3
"trying to say is that",3
"trying to say that i",3
"turn off the heat and",3
"turned out to be an",3
"tutorial on how to make",3
"tweet and get a free",3
"two nights in a row",3
"two sides of the same",3
"two weeks ago i started",3
"two weeks ago i was",3
"uncomfortable with the idea of",3
"under the watchful eye of",3
"universe is trying to tell",3
"until a few years ago",3
"until the end of time",3
"until the mixture is light",3
"until the very last minute",3
"up a copy of the",3
"up a lot of my",3
"up and ready to go",3
"up for the rest of",3
"up in front of the",3
"up the side of the",3
"up the stairs to the",3
"up there please save me",3
"up to me and said",3
"up to the fact that",3
"up to you to decide",3
"up with a way to",3
"us an idea of what",3
"us know if you have",3
"valley resort east troy wisconsin",3
"very close to the edge",3
"view of the world and",3
"volt lxt lithiumion cordless inch",3
"wait to get back to",3
"wait to see the new",3
"wait to see the next",3
"wall street journal and the",3
"want to be a successful",3
"want to be with you",3
"want to do with my",3
"want to go in the",3
"want to hear what you",3
"want to know about the",3
"want to know how to",3
"want to make a difference",3
"want to spend more time",3
"want to start a new",3
"want to talk about it",3
"want to thank everyone that",3
"want to thank everyone who",3
"wanted to be able to",3
"wanted to do something different",3
"wanted to give it another",3
"wanted to go but i",3
"wanted to join in the",3
"wanted to make sure i",3
"wanted to say thank you",3
"wanted to share a few",3
"wants to make sure that",3
"was a classic case of",3
"was a good day for",3
"was a good day to",3
"was a good idea to",3
"was a good way to",3
"was a little hard to",3
"was a lot of work",3
"was a part of a",3
"was able to find the",3
"was able to get my",3
"was able to get some",3
"was accused of being a",3
"was all over the place",3
"was all said and done",3
"was around this time that",3
"was at the grocery store",3
"was blown away by the",3
"was curious to see what",3
"was ever achieved without enthusiasm",3
"was excited to have a",3
"was given to me by",3
"was going to be in",3
"was going to be one",3
"was going to do with",3
"was going to make it",3
"was going to pass out",3
"was going to take some",3
"was happy to do it",3
"was having a hard time",3
"was in high school i",3
"was in the right place",3
"was just what i needed",3
"was little more than a",3
"was love at first sight",3
"was more or less a",3
"was nice to have a",3
"was not looking forward to",3
"was not the first time",3
"was on a mission to",3
"was on the phone with",3
"was on the verge of",3
"was one of my favorite",3
"was one of my favorites",3
"was one of the few",3
"was one of the highlights",3
"was one of the lucky",3
"was one of those moments",3
"was only the beginning of",3
"was originally going to be",3
"was pleasantly surprised to find",3
"was quite pleased with it",3
"was really looking forward to",3
"was rushed to the hospital",3
"was so excited to be",3
"was so happy to be",3
"was so much fun and",3
"was super easy to make",3
"was suppose to be a",3
"was that i had to",3
"was the fact that it",3
"was the first thing that",3
"was the first time in",3
"was the first time ive",3
"was the only one i",3
"was the right thing to",3
"was there for you when",3
"was there when she was",3
"was time to go home",3
"wasnt such a good idea",3
"wave a magic wand and",3
"way to do this is",3
"way to spend a saturday",3
"way to start the day",3
"way you want to be",3
"we all have our own",3
"we all have the same",3
"we are all in this",3
"we are going to take",3
"we are going to try",3
"we are in the midst",3
"we are left with a",3
"we are not allowed to",3
"we are talking about a",3
"we can be a blessing",3
"we can get back to",3
"we decided to walk to",3
"we finally made it to",3
"we found out we were",3
"we had such a great",3
"we had to do was",3
"we have a new challenge",3
"we have a new server",3
"we have been working on",3
"we have no choice but",3
"we have to deal with",3
"we have to work with",3
"we have to worry about",3
"we hope that you will",3
"we just have to take",3
"we look forward to the",3
"we looked at each other",3
"we made our way back",3
"we must be able to",3
"we must take her word",3
"we need to focus on",3
"we need to get out",3
"we need to hang out",3
"we need to look at",3
"we spend so much time",3
"we wanted it to be",3
"we went out to dinner",3
"we went to see the",3
"we were back in the",3
"we were going to get",3
"we were going to go",3
"we were going to have",3
"we were lucky enough to",3
"we will be at the",3
"we will have to see",3
"we would like to see",3
"we would like to thank",3
"we would love for you",3
"weapon att accuracy proc rate",3
"weather is supposed to be",3
"week between christmas and new",3
"week for the first time",3
"well its been a while",3
"well thats it for now",3
"well with you and that",3
"went on a field trip",3
"went on a trip to",3
"went out to lunch with",3
"went to the grocery store",3
"went to the store to",3
"were a lot of people",3
"were going to be in",3
"were going to get a",3
"were going to try and",3
"were in a state of",3
"were in the process of",3
"were not uncomfortable with the",3
"what a wonderful way to",3
"what appears to be a",3
"what are we living for",3
"what are you doing here",3
"what are your thoughts on",3
"what better way to do",3
"what better way to start",3
"what could be better than",3
"what day of the week",3
"what do i mean by",3
"what do you guys think",3
"what do you hope to",3
"what do you want for",3
"what do you want to",3
"what does it have to",3
"what does it look like",3
"what does it mean when",3
"what does this mean for",3
"what does this say about",3
"what god has in store",3
"what i am about to",3
"what i am doing and",3
"what i am trying to",3
"what i consider to be",3
"what i had in mind",3
"what i had on hand",3
"what i have in the",3
"what i love is the",3
"what i wanted to hear",3
"what i was working on",3
